analysis_timestamp,lad19cd,ex_prob
2020-07-09T15:13:11Z,E06000001,0.517
2020-07-09T15:13:11Z,E06000002,0.536
2020-07-09T15:13:11Z,E06000003,0.516
2020-07-09T15:13:11Z,E06000004,0.416
2020-07-09T15:13:11Z,E06000005,0.492
2020-07-09T15:13:11Z,E06000006,0.38
2020-07-09T15:13:11Z,E06000007,0.382
2020-07-09T15:13:11Z,E06000008,0.153
2020-07-09T15:13:11Z,E06000009,0.399
2020-07-09T15:13:11Z,E06000010,0.542
2020-07-09T15:13:11Z,E06000011,0.525
2020-07-09T15:13:11Z,E06000012,0.219
2020-07-09T15:13:11Z,E06000013,0.445
2020-07-09T15:13:11Z,E06000014,0.461
2020-07-09T15:13:11Z,E06000015,0.381
2020-07-09T15:13:11Z,E06000016,0.206
2020-07-09T15:13:11Z,E06000017,0.2
2020-07-09T15:13:11Z,E06000018,0.286
2020-07-09T15:13:11Z,E06000019,0.475
2020-07-09T15:13:11Z,E06000020,0.337
2020-07-09T15:13:11Z,E06000021,0.577
2020-07-09T15:13:11Z,E06000022,0.187
2020-07-09T15:13:11Z,E06000023,0.331
2020-07-09T15:13:11Z,E06000024,0.495
2020-07-09T15:13:11Z,E06000025,0.313
2020-07-09T15:13:11Z,E06000026,0.298
2020-07-09T15:13:11Z,E06000027,0.243
2020-07-09T15:13:11Z,E06000030,0.221
2020-07-09T15:13:11Z,E06000031,0.381
2020-07-09T15:13:11Z,E06000032,0.423
2020-07-09T15:13:11Z,E06000033,0.408
2020-07-09T15:13:11Z,E06000034,0.332
2020-07-09T15:13:11Z,E06000035,0.314
2020-07-09T15:13:11Z,E06000036,0.287
2020-07-09T15:13:11Z,E06000037,0.265
2020-07-09T15:13:11Z,E06000038,0.354
2020-07-09T15:13:11Z,E06000039,0.307
2020-07-09T15:13:11Z,E06000040,0.152
2020-07-09T15:13:11Z,E06000041,0.316
2020-07-09T15:13:11Z,E06000042,0.252
2020-07-09T15:13:11Z,E06000043,0.322
2020-07-09T15:13:11Z,E06000044,0.241
2020-07-09T15:13:11Z,E06000045,0.419
2020-07-09T15:13:11Z,E06000046,0.368
2020-07-09T15:13:11Z,E06000047,0.512
2020-07-09T15:13:11Z,E06000049,0.393
2020-07-09T15:13:11Z,E06000050,0.433
2020-07-09T15:13:11Z,E06000051,0.369
2020-07-09T15:13:11Z,"E06000052,E06000053",0.092
2020-07-09T15:13:11Z,E06000054,0.311
2020-07-09T15:13:11Z,E06000055,0.354
2020-07-09T15:13:11Z,E06000056,0.283
2020-07-09T15:13:11Z,E06000057,0.401
2020-07-09T15:13:11Z,E06000058,0.22
2020-07-09T15:13:11Z,E06000059,0.104
2020-07-09T15:13:11Z,E07000004,0.395
2020-07-09T15:13:11Z,E07000005,0.267
2020-07-09T15:13:11Z,E07000006,0.156
2020-07-09T15:13:11Z,E07000007,0.228
2020-07-09T15:13:11Z,E07000008,0.307
2020-07-09T15:13:11Z,E07000009,0.264
2020-07-09T15:13:11Z,E07000010,0.434
2020-07-09T15:13:11Z,E07000011,0.48
2020-07-09T15:13:11Z,E07000012,0.264
2020-07-09T15:13:11Z,E07000026,0.383
2020-07-09T15:13:11Z,E07000027,0.492
2020-07-09T15:13:11Z,E07000028,0.423
2020-07-09T15:13:11Z,E07000029,0.425
2020-07-09T15:13:11Z,E07000030,0.386
2020-07-09T15:13:11Z,E07000031,0.424
2020-07-09T15:13:11Z,E07000032,0.309
2020-07-09T15:13:11Z,E07000033,0.252
2020-07-09T15:13:11Z,E07000034,0.327
2020-07-09T15:13:11Z,E07000035,0.244
2020-07-09T15:13:11Z,E07000036,0.257
2020-07-09T15:13:11Z,E07000037,0.369
2020-07-09T15:13:11Z,E07000038,0.324
2020-07-09T15:13:11Z,E07000039,0.315
2020-07-09T15:13:11Z,E07000040,0.157
2020-07-09T15:13:11Z,E07000041,0.251
2020-07-09T15:13:11Z,E07000042,0.338
2020-07-09T15:13:11Z,E07000043,0.251
2020-07-09T15:13:11Z,E07000044,0.322
2020-07-09T15:13:11Z,E07000045,0.218
2020-07-09T15:13:11Z,E07000046,0.261
2020-07-09T15:13:11Z,E07000047,0.243
2020-07-09T15:13:11Z,E07000061,0.31
2020-07-09T15:13:11Z,E07000062,0.197
2020-07-09T15:13:11Z,E07000063,0.377
2020-07-09T15:13:11Z,E07000064,0.18
2020-07-09T15:13:11Z,E07000065,0.25
2020-07-09T15:13:11Z,E07000066,0.43
2020-07-09T15:13:11Z,E07000067,0.334
2020-07-09T15:13:11Z,E07000068,0.273
2020-07-09T15:13:11Z,E07000069,0.321
2020-07-09T15:13:11Z,E07000070,0.36
2020-07-09T15:13:11Z,E07000071,0.349
2020-07-09T15:13:11Z,E07000072,0.326
2020-07-09T15:13:11Z,E07000073,0.403
2020-07-09T15:13:11Z,E07000074,0.22
2020-07-09T15:13:11Z,E07000075,0.388
2020-07-09T15:13:11Z,E07000076,0.45
2020-07-09T15:13:11Z,E07000077,0.289
2020-07-09T15:13:11Z,E07000078,0.367
2020-07-09T15:13:11Z,E07000079,0.169
2020-07-09T15:13:11Z,E07000080,0.296
2020-07-09T15:13:11Z,E07000081,0.415
2020-07-09T15:13:11Z,E07000082,0.268
2020-07-09T15:13:11Z,E07000083,0.319
2020-07-09T15:13:11Z,E07000084,0.488
2020-07-09T15:13:11Z,E07000085,0.42
2020-07-09T15:13:11Z,E07000086,0.368
2020-07-09T15:13:11Z,E07000087,0.248
2020-07-09T15:13:11Z,E07000088,0.327
2020-07-09T15:13:11Z,E07000089,0.325
2020-07-09T15:13:11Z,E07000090,0.308
2020-07-09T15:13:11Z,E07000091,0.294
2020-07-09T15:13:11Z,E07000092,0.486
2020-07-09T15:13:11Z,E07000093,0.384
2020-07-09T15:13:11Z,E07000094,0.325
2020-07-09T15:13:11Z,E07000095,0.231
2020-07-09T15:13:11Z,E07000096,0.273
2020-07-09T15:13:11Z,E07000098,0.332
2020-07-09T15:13:11Z,E07000099,0.271
2020-07-09T15:13:11Z,E07000102,0.34
2020-07-09T15:13:11Z,E07000103,0.437
2020-07-09T15:13:11Z,E07000105,0.33
2020-07-09T15:13:11Z,E07000106,0.228
2020-07-09T15:13:11Z,E07000107,0.235
2020-07-09T15:13:11Z,E07000108,0.365
2020-07-09T15:13:11Z,E07000109,0.418
2020-07-09T15:13:11Z,E07000110,0.3
2020-07-09T15:13:11Z,E07000111,0.174
2020-07-09T15:13:11Z,E07000112,0.337
2020-07-09T15:13:11Z,E07000113,0.276
2020-07-09T15:13:11Z,E07000114,0.25
2020-07-09T15:13:11Z,E07000115,0.206
2020-07-09T15:13:11Z,E07000116,0.344
2020-07-09T15:13:11Z,E07000117,0.207
2020-07-09T15:13:11Z,E07000118,0.379
2020-07-09T15:13:11Z,E07000119,0.309
2020-07-09T15:13:11Z,E07000120,0.144
2020-07-09T15:13:11Z,E07000121,0.409
2020-07-09T15:13:11Z,E07000122,0.183
2020-07-09T15:13:11Z,E07000123,0.286
2020-07-09T15:13:11Z,E07000124,0.107
2020-07-09T15:13:11Z,E07000125,0.257
2020-07-09T15:13:11Z,E07000126,0.226
2020-07-09T15:13:11Z,E07000127,0.42
2020-07-09T15:13:11Z,E07000128,0.376
2020-07-09T15:13:11Z,E07000129,0.168
2020-07-09T15:13:11Z,E07000130,0.231
2020-07-09T15:13:11Z,E07000131,0.154
2020-07-09T15:13:11Z,E07000132,0.232
2020-07-09T15:13:11Z,E07000133,0.175
2020-07-09T15:13:11Z,E07000134,0.149
2020-07-09T15:13:11Z,E07000135,0.181
2020-07-09T15:13:11Z,E07000136,0.488
2020-07-09T15:13:11Z,E07000137,0.213
2020-07-09T15:13:11Z,E07000138,0.282
2020-07-09T15:13:11Z,E07000139,0.247
2020-07-09T15:13:11Z,E07000140,0.448
2020-07-09T15:13:11Z,E07000141,0.303
2020-07-09T15:13:11Z,E07000142,0.239
2020-07-09T15:13:11Z,E07000143,0.39
2020-07-09T15:13:11Z,E07000144,0.4
2020-07-09T15:13:11Z,E07000145,0.391
2020-07-09T15:13:11Z,E07000146,0.417
2020-07-09T15:13:11Z,E07000147,0.274
2020-07-09T15:13:11Z,E07000148,0.317
2020-07-09T15:13:11Z,E07000149,0.294
2020-07-09T15:13:11Z,E07000150,0.294
2020-07-09T15:13:11Z,E07000151,0.195
2020-07-09T15:13:11Z,E07000152,0.244
2020-07-09T15:13:11Z,E07000153,0.26
2020-07-09T15:13:11Z,E07000154,0.292
2020-07-09T15:13:11Z,E07000155,0.189
2020-07-09T15:13:11Z,E07000156,0.191
2020-07-09T15:13:11Z,E07000163,0.245
2020-07-09T15:13:11Z,E07000164,0.372
2020-07-09T15:13:11Z,E07000165,0.406
2020-07-09T15:13:11Z,E07000166,0.436
2020-07-09T15:13:11Z,E07000167,0.477
2020-07-09T15:13:11Z,E07000168,0.494
2020-07-09T15:13:11Z,E07000169,0.263
2020-07-09T15:13:11Z,E07000170,0.352
2020-07-09T15:13:11Z,E07000171,0.356
2020-07-09T15:13:11Z,E07000172,0.277
2020-07-09T15:13:11Z,E07000173,0.275
2020-07-09T15:13:11Z,E07000174,0.284
2020-07-09T15:13:11Z,E07000175,0.242
2020-07-09T15:13:11Z,E07000176,0.237
2020-07-09T15:13:11Z,E07000177,0.404
2020-07-09T15:13:11Z,E07000178,0.42
2020-07-09T15:13:11Z,E07000179,0.358
2020-07-09T15:13:11Z,E07000180,0.29
2020-07-09T15:13:11Z,E07000181,0.406
2020-07-09T15:13:11Z,E07000187,0.19
2020-07-09T15:13:11Z,E07000188,0.344
2020-07-09T15:13:11Z,E07000189,0.181
2020-07-09T15:13:11Z,E07000192,0.272
2020-07-09T15:13:11Z,E07000193,0.345
2020-07-09T15:13:11Z,E07000194,0.288
2020-07-09T15:13:11Z,E07000195,0.573
2020-07-09T15:13:11Z,E07000196,0.323
2020-07-09T15:13:11Z,E07000197,0.404
2020-07-09T15:13:11Z,E07000198,0.468
2020-07-09T15:13:11Z,E07000199,0.313
2020-07-09T15:13:11Z,E07000200,0.36
2020-07-09T15:13:11Z,E07000202,0.447
2020-07-09T15:13:11Z,E07000203,0.396
2020-07-09T15:13:11Z,E07000207,0.216
2020-07-09T15:13:11Z,E07000208,0.327
2020-07-09T15:13:11Z,E07000209,0.39
2020-07-09T15:13:11Z,E07000210,0.302
2020-07-09T15:13:11Z,E07000211,0.453
2020-07-09T15:13:11Z,E07000212,0.234
2020-07-09T15:13:11Z,E07000213,0.209
2020-07-09T15:13:11Z,E07000214,0.397
2020-07-09T15:13:11Z,E07000215,0.36
2020-07-09T15:13:11Z,E07000216,0.425
2020-07-09T15:13:11Z,E07000217,0.328
2020-07-09T15:13:11Z,E07000218,0.3
2020-07-09T15:13:11Z,E07000219,0.493
2020-07-09T15:13:11Z,E07000220,0.3
2020-07-09T15:13:11Z,E07000221,0.359
2020-07-09T15:13:11Z,E07000222,0.252
2020-07-09T15:13:11Z,E07000223,0.36
2020-07-09T15:13:11Z,E07000224,0.236
2020-07-09T15:13:11Z,E07000225,0.217
2020-07-09T15:13:11Z,E07000226,0.329
2020-07-09T15:13:11Z,E07000227,0.365
2020-07-09T15:13:11Z,E07000228,0.41
2020-07-09T15:13:11Z,E07000229,0.411
2020-07-09T15:13:11Z,E07000234,0.364
2020-07-09T15:13:11Z,E07000235,0.363
2020-07-09T15:13:11Z,E07000236,0.388
2020-07-09T15:13:11Z,E07000237,0.371
2020-07-09T15:13:11Z,E07000238,0.334
2020-07-09T15:13:11Z,E07000239,0.399
2020-07-09T15:13:11Z,E07000240,0.287
2020-07-09T15:13:11Z,E07000241,0.272
2020-07-09T15:13:11Z,E07000242,0.282
2020-07-09T15:13:11Z,E07000243,0.327
2020-07-09T15:13:11Z,E07000244,0.389
2020-07-09T15:13:11Z,E07000245,0.348
2020-07-09T15:13:11Z,E07000246,0.366
2020-07-09T15:13:11Z,E08000001,0.483
2020-07-09T15:13:11Z,E08000002,0.459
2020-07-09T15:13:11Z,E08000003,0.337
2020-07-09T15:13:11Z,E08000004,0.292
2020-07-09T15:13:11Z,E08000005,0.248
2020-07-09T15:13:11Z,E08000006,0.323
2020-07-09T15:13:11Z,E08000007,0.355
2020-07-09T15:13:11Z,E08000008,0.43
2020-07-09T15:13:11Z,E08000009,0.355
2020-07-09T15:13:11Z,E08000010,0.445
2020-07-09T15:13:11Z,E08000011,0.213
2020-07-09T15:13:11Z,E08000012,0.292
2020-07-09T15:13:11Z,E08000013,0.35
2020-07-09T15:13:11Z,E08000014,0.416
2020-07-09T15:13:11Z,E08000015,0.541
2020-07-09T15:13:11Z,E08000016,0.224
2020-07-09T15:13:11Z,E08000017,0.492
2020-07-09T15:13:11Z,E08000018,0.342
2020-07-09T15:13:11Z,E08000019,0.295
2020-07-09T15:13:11Z,E08000021,0.445
2020-07-09T15:13:11Z,E08000022,0.423
2020-07-09T15:13:11Z,E08000023,0.424
2020-07-09T15:13:11Z,E08000024,0.477
2020-07-09T15:13:11Z,E08000025,0.312
2020-07-09T15:13:11Z,E08000026,0.33
2020-07-09T15:13:11Z,E08000027,0.364
2020-07-09T15:13:11Z,E08000028,0.373
2020-07-09T15:13:11Z,E08000029,0.268
2020-07-09T15:13:11Z,E08000030,0.387
2020-07-09T15:13:11Z,E08000031,0.383
2020-07-09T15:13:11Z,E08000032,0.306
2020-07-09T15:13:11Z,E08000033,0.147
2020-07-09T15:13:11Z,E08000034,0.152
2020-07-09T15:13:11Z,E08000035,0.297
2020-07-09T15:13:11Z,E08000036,0.229
2020-07-09T15:13:11Z,E08000037,0.507
2020-07-09T15:13:11Z,"E09000001,E09000033",0.124
2020-07-09T15:13:11Z,E09000002,0.336
2020-07-09T15:13:11Z,E09000003,0.291
2020-07-09T15:13:11Z,E09000004,0.315
2020-07-09T15:13:11Z,E09000005,0.299
2020-07-09T15:13:11Z,E09000006,0.382
2020-07-09T15:13:11Z,E09000007,0.081
2020-07-09T15:13:11Z,E09000008,0.403
2020-07-09T15:13:11Z,E09000009,0.297
2020-07-09T15:13:11Z,E09000010,0.3
2020-07-09T15:13:11Z,E09000011,0.244
2020-07-09T15:13:11Z,E09000012,0.172
2020-07-09T15:13:11Z,E09000013,0.278
2020-07-09T15:13:11Z,E09000014,0.164
2020-07-09T15:13:11Z,E09000015,0.345
2020-07-09T15:13:11Z,E09000016,0.383
2020-07-09T15:13:11Z,E09000017,0.222
2020-07-09T15:13:11Z,E09000018,0.321
2020-07-09T15:13:11Z,E09000019,0.047
2020-07-09T15:13:11Z,E09000020,0.156
2020-07-09T15:13:11Z,E09000021,0.391
2020-07-09T15:13:11Z,E09000022,0.289
2020-07-09T15:13:11Z,E09000023,0.322
2020-07-09T15:13:11Z,E09000024,0.328
2020-07-09T15:13:11Z,E09000025,0.285
2020-07-09T15:13:11Z,E09000026,0.307
2020-07-09T15:13:11Z,E09000027,0.156
2020-07-09T15:13:11Z,E09000028,0.254
2020-07-09T15:13:11Z,E09000029,0.419
2020-07-09T15:13:11Z,E09000030,0.072
2020-07-09T15:13:11Z,E09000031,0.268
2020-07-09T15:13:11Z,E09000032,0.215
